iter	Accuracy	Logloss
6363	0.9642857143	0.05194035566
6364	0.9642857143	0.05194035566
6365	0.9642857143	0.05194035566
6366	0.9642857143	0.05194035566
6367	0.9642857143	0.05194035566
6368	0.9642857143	0.05194035566
6369	0.9642857143	0.05194035566
6370	0.9642857143	0.05194035566
6371	0.9642857143	0.05194035566
6372	0.9642857143	0.05194035566
6373	0.9642857143	0.05194035566
6374	0.9642857143	0.05194035566
6375	0.9642857143	0.05194035566
6376	0.9642857143	0.05194035566
6377	0.9642857143	0.05194035566
6378	0.9642857143	0.05194035566
6379	0.9642857143	0.05194035566
6380	0.9642857143	0.05194035566
6381	0.9642857143	0.05194035566
6382	0.9642857143	0.05194035566
6383	0.9642857143	0.05194035566
6384	0.9642857143	0.05194035566
6385	0.9642857143	0.05194035566
6386	0.9642857143	0.05194035566
6387	0.9642857143	0.05194035566
6388	0.9642857143	0.05194035566
6389	0.9642857143	0.05194035566
6390	0.9642857143	0.05194035566
6391	0.9642857143	0.05194035566
6392	0.9642857143	0.05194035566
6393	0.9642857143	0.05194035566
6394	0.9642857143	0.05194035566
6395	0.9642857143	0.05194035566
6396	0.9642857143	0.05194035566
6397	0.9642857143	0.05194035566
6398	0.9642857143	0.05194035566
6399	0.9642857143	0.05194035566
6400	0.9642857143	0.05194035566
6401	0.9642857143	0.05194035566
6402	0.9642857143	0.05194035566
6403	0.9642857143	0.05194035566
6404	0.9642857143	0.05194035566
6405	0.9642857143	0.05194035566
6406	0.9642857143	0.05194035566
6407	0.9642857143	0.05194035566
6408	0.9642857143	0.05194035566
6409	0.9642857143	0.05194035566
6410	0.9642857143	0.05194035566
6411	0.9642857143	0.05194035566
6412	0.9642857143	0.05194035566
6413	0.9642857143	0.05194035566
6414	0.9642857143	0.05194035566
6415	0.9642857143	0.05194035566
6416	0.9642857143	0.05194035566
6417	0.9642857143	0.05194035566
6418	0.9642857143	0.05194035566
6419	0.9642857143	0.05194035566
6420	0.9642857143	0.05194035566
6421	0.9642857143	0.05194035566
6422	0.9642857143	0.05194035566
6423	0.9642857143	0.05194035566
6424	0.9642857143	0.05194035566
6425	0.9642857143	0.05194035566
6426	0.9642857143	0.05194035566
6427	0.9642857143	0.05194035566
6428	0.9642857143	0.05194035566
6429	0.9642857143	0.05194035566
6430	0.9642857143	0.05194035566
6431	0.9642857143	0.05194035566
6432	0.9642857143	0.05194035566
6433	0.9642857143	0.05194035566
6434	0.9642857143	0.05194035566
6435	0.9642857143	0.05194035566
6436	0.9642857143	0.05194035566
6437	0.9642857143	0.05194035566
6438	0.9642857143	0.05194035566
6439	0.9642857143	0.05194035566
6440	0.9642857143	0.05194035566
6441	0.9642857143	0.05194035566
6442	0.9642857143	0.05194035566
6443	0.9642857143	0.05194035566
6444	0.9642857143	0.05194035566
6445	0.9642857143	0.05194035566
6446	0.9642857143	0.05194035566
6447	0.9642857143	0.05194035566
6448	0.9642857143	0.05194035566
6449	0.9642857143	0.05194035566
6450	0.9642857143	0.05194035566
6451	0.9642857143	0.05194035566
6452	0.9642857143	0.05194035566
6453	0.9642857143	0.05194035566
6454	0.9642857143	0.05194035566
6455	0.9642857143	0.05194035566
6456	0.9642857143	0.05194035566
6457	0.9642857143	0.05194035566
6458	0.9642857143	0.05194035566
6459	0.9642857143	0.05194035566
6460	0.9642857143	0.05194035566
6461	0.9642857143	0.05194035566
6462	0.9642857143	0.05194035566
6463	0.9642857143	0.05194035566
6464	0.9642857143	0.05194035566
6465	0.9642857143	0.05194035566
6466	0.9642857143	0.05194035566
6467	0.9642857143	0.05194035566
6468	0.9642857143	0.05194035566
6469	0.9642857143	0.05194035566
6470	0.9642857143	0.05194035566
6471	0.9642857143	0.05194035566
6472	0.9642857143	0.05194035566
6473	0.9642857143	0.05194035566
6474	0.9642857143	0.05194035566
6475	0.9642857143	0.05194035566
6476	0.9642857143	0.05194035566
6477	0.9642857143	0.05194035566
6478	0.9642857143	0.05194035566
6479	0.9642857143	0.05194035566
6480	0.9642857143	0.05194035566
6481	0.9642857143	0.05194035566
6482	0.9642857143	0.05194035566
6483	0.9642857143	0.05194035566
6484	0.9642857143	0.05194035566
6485	0.9642857143	0.05194035566
6486	0.9642857143	0.05194035566
6487	0.9642857143	0.05194035566
6488	0.9642857143	0.05194035566
6489	0.9642857143	0.05194035566
6490	0.9642857143	0.05194035566
6491	0.9642857143	0.05194035566
6492	0.9642857143	0.05194035566
6493	0.9642857143	0.05194035566
6494	0.9642857143	0.05194035566
6495	0.9642857143	0.05194035566
6496	0.9642857143	0.05194035566
6497	0.9642857143	0.05194035566
6498	0.9642857143	0.05194035566
6499	0.9642857143	0.05194035566
6500	0.9642857143	0.05194035566
6501	0.9642857143	0.05194035566
6502	0.9642857143	0.05194035566
6503	0.9642857143	0.05194035566
6504	0.9642857143	0.05194035566
6505	0.9642857143	0.05194035566
6506	0.9642857143	0.05194035566
6507	0.9642857143	0.05194035566
6508	0.9642857143	0.05194035566
6509	0.9642857143	0.05194035566
6510	0.9642857143	0.05194035566
6511	0.9642857143	0.05194035566
6512	0.9642857143	0.05194035566
6513	0.9642857143	0.05194035566
6514	0.9642857143	0.05194035566
6515	0.9642857143	0.05194035566
6516	0.9642857143	0.05194035566
6517	0.9642857143	0.05194035566
6518	0.9642857143	0.05194035566
6519	0.9642857143	0.05194035566
6520	0.9642857143	0.05194035566
6521	0.9642857143	0.05194035566
6522	0.9642857143	0.05194035566
6523	0.9642857143	0.05194035566
6524	0.9642857143	0.05194035566
6525	0.9642857143	0.05194035566
6526	0.9642857143	0.05194035566
6527	0.9642857143	0.05194035566
6528	0.9642857143	0.05194035566
6529	0.9642857143	0.05194035566
6530	0.9642857143	0.05194035566
6531	0.9642857143	0.05194035566
6532	0.9642857143	0.05194035566
6533	0.9642857143	0.05194035566
6534	0.9642857143	0.05194035566
6535	0.9642857143	0.05194035566
6536	0.9642857143	0.05194035566
6537	0.9642857143	0.05194035566
6538	0.9642857143	0.05194035566
6539	0.9642857143	0.05194035566
6540	0.9642857143	0.05194035566
6541	0.9642857143	0.05194035566
6542	0.9642857143	0.05194035566
6543	0.9642857143	0.05194035566
6544	0.9642857143	0.05194035566
6545	0.9642857143	0.05194035566
6546	0.9642857143	0.05194035566
6547	0.9642857143	0.05194035566
6548	0.9642857143	0.05194035566
6549	0.9642857143	0.05194035566
6550	0.9642857143	0.05194035566
6551	0.9642857143	0.05194035566
6552	0.9642857143	0.05194035566
6553	0.9642857143	0.05194035566
6554	0.9642857143	0.05194035566
6555	0.9642857143	0.05194035566
6556	0.9642857143	0.05194035566
6557	0.9642857143	0.05194035566
6558	0.9642857143	0.05194035566
6559	0.9642857143	0.05194035566
6560	0.9642857143	0.05194035566
6561	0.9642857143	0.05194035566
6562	0.9642857143	0.05194035566
6563	0.9642857143	0.05194035566
6564	0.9642857143	0.05194035566
6565	0.9642857143	0.05194035566
6566	0.9642857143	0.05194035566
6567	0.9642857143	0.05194035566
6568	0.9642857143	0.05194035566
6569	0.9642857143	0.05194035566
6570	0.9642857143	0.05194035566
6571	0.9642857143	0.05194035566
6572	0.9642857143	0.05194035566
6573	0.9642857143	0.05194035566
6574	0.9642857143	0.05194035566
6575	0.9642857143	0.05194035566
6576	0.9642857143	0.05194035566
6577	0.9642857143	0.05194035566
6578	0.9642857143	0.05194035566
6579	0.9642857143	0.05194035566
6580	0.9642857143	0.05194035566
6581	0.9642857143	0.05194035566
6582	0.9642857143	0.05194035566
6583	0.9642857143	0.05194035566
6584	0.9642857143	0.05194035566
6585	0.9642857143	0.05194035566
6586	0.9642857143	0.05194035566
6587	0.9642857143	0.05194035566
6588	0.9642857143	0.05194035566
6589	0.9642857143	0.05194035566
6590	0.9642857143	0.05194035566
6591	0.9642857143	0.05194035566
6592	0.9642857143	0.05194035566
6593	0.9642857143	0.05194035566
6594	0.9642857143	0.05194035566
6595	0.9642857143	0.05194035566
6596	0.9642857143	0.05194035566
6597	0.9642857143	0.05194035566
6598	0.9642857143	0.05194035566
6599	0.9642857143	0.05194035566
6600	0.9642857143	0.05194035566
6601	0.9642857143	0.05194035566
6602	0.9642857143	0.05194035566
6603	0.9642857143	0.05194035566
6604	0.9642857143	0.05194035566
6605	0.9642857143	0.05194035566
6606	0.9642857143	0.05194035566
6607	0.9642857143	0.05194035566
6608	0.9642857143	0.05194035566
6609	0.9642857143	0.05194035566
6610	0.9642857143	0.05194035566
6611	0.9642857143	0.05194035566
6612	0.9642857143	0.05194035566
6613	0.9642857143	0.05194035566
6614	0.9642857143	0.05194035566
6615	0.9642857143	0.05194035566
6616	0.9642857143	0.05194035566
6617	0.9642857143	0.05194035566
6618	0.9642857143	0.05194035566
6619	0.9642857143	0.05194035566
6620	0.9642857143	0.05194035566
6621	0.9642857143	0.05194035566
6622	0.9642857143	0.05194035566
6623	0.9642857143	0.05194035566
6624	0.9642857143	0.05194035566
6625	0.9642857143	0.05194035566
6626	0.9642857143	0.05194035566
6627	0.9642857143	0.05194035566
6628	0.9642857143	0.05194035566
6629	0.9642857143	0.05194035566
6630	0.9642857143	0.05194035566
6631	0.9642857143	0.05194035566
6632	0.9642857143	0.05194035566
6633	0.9642857143	0.05194035566
6634	0.9642857143	0.05194035566
6635	0.9642857143	0.05194035566
6636	0.9642857143	0.05194035566
6637	0.9642857143	0.05194035566
6638	0.9642857143	0.05194035566
6639	0.9642857143	0.05194035566
6640	0.9642857143	0.05194035566
6641	0.9642857143	0.05194035566
6642	0.9642857143	0.05194035566
6643	0.9642857143	0.05194035566
6644	0.9642857143	0.05194035566
6645	0.9642857143	0.05194035566
6646	0.9642857143	0.05194035566
6647	0.9642857143	0.05194035566
6648	0.9642857143	0.05194035566
6649	0.9642857143	0.05194035566
6650	0.9642857143	0.05194035566
6651	0.9642857143	0.05194035566
6652	0.9642857143	0.05194035566
6653	0.9642857143	0.05194035566
6654	0.9642857143	0.05194035566
6655	0.9642857143	0.05194035566
6656	0.9642857143	0.05194035566
6657	0.9642857143	0.05194035566
6658	0.9642857143	0.05194035566
6659	0.9642857143	0.05194035566
6660	0.9642857143	0.05194035566
6661	0.9642857143	0.05194035566
6662	0.9642857143	0.05194035566
6663	0.9642857143	0.05194035566
6664	0.9642857143	0.05194035566
6665	0.9642857143	0.05194035566
6666	0.9642857143	0.05194035566
6667	0.9642857143	0.05194035566
6668	0.9642857143	0.05194035566
6669	0.9642857143	0.05194035566
6670	0.9642857143	0.05194035566
6671	0.9642857143	0.05194035566
6672	0.9642857143	0.05194035566
6673	0.9642857143	0.05194035566
6674	0.9642857143	0.05194035566
6675	0.9642857143	0.05194035566
6676	0.9642857143	0.05194035566
6677	0.9642857143	0.05194035566
6678	0.9642857143	0.05194035566
6679	0.9642857143	0.05194035566
6680	0.9642857143	0.05194035566
6681	0.9642857143	0.05194035566
6682	0.9642857143	0.05194035566
6683	0.9642857143	0.05194035566
6684	0.9642857143	0.05194035566
6685	0.9642857143	0.05194035566
6686	0.9642857143	0.05194035566
6687	0.9642857143	0.05194035566
6688	0.9642857143	0.05194035566
6689	0.9642857143	0.05194035566
6690	0.9642857143	0.05194035566
6691	0.9642857143	0.05194035566
6692	0.9642857143	0.05194035566
6693	0.9642857143	0.05194035566
6694	0.9642857143	0.05194035566
6695	0.9642857143	0.05194035566
6696	0.9642857143	0.05194035566
6697	0.9642857143	0.05194035566
6698	0.9642857143	0.05194035566
6699	0.9642857143	0.05194035566
6700	0.9642857143	0.05194035566
6701	0.9642857143	0.05194035566
6702	0.9642857143	0.05194035566
6703	0.9642857143	0.05194035566
6704	0.9642857143	0.05194035566
6705	0.9642857143	0.05194035566
6706	0.9642857143	0.05194035566
6707	0.9642857143	0.05194035566
6708	0.9642857143	0.05194035566
6709	0.9642857143	0.05194035566
6710	0.9642857143	0.05194035566
6711	0.9642857143	0.05194035566
6712	0.9642857143	0.05194035566
6713	0.9642857143	0.05194035566
6714	0.9642857143	0.05194035566
6715	0.9642857143	0.05194035566
6716	0.9642857143	0.05194035566
6717	0.9642857143	0.05194035566
6718	0.9642857143	0.05194035566
6719	0.9642857143	0.05194035566
6720	0.9642857143	0.05194035566
6721	0.9642857143	0.05194035566
6722	0.9642857143	0.05194035566
6723	0.9642857143	0.05194035566
6724	0.9642857143	0.05194035566
6725	0.9642857143	0.05194035566
6726	0.9642857143	0.05194035566
6727	0.9642857143	0.05194035566
6728	0.9642857143	0.05194035566
6729	0.9642857143	0.05194035566
6730	0.9642857143	0.05194035566
6731	0.9642857143	0.05194035566
6732	0.9642857143	0.05194035566
6733	0.9642857143	0.05194035566
6734	0.9642857143	0.05194035566
6735	0.9642857143	0.05194035566
6736	0.9642857143	0.05194035566
6737	0.9642857143	0.05194035566
6738	0.9642857143	0.05194035566
6739	0.9642857143	0.05194035566
6740	0.9642857143	0.05194035566
6741	0.9642857143	0.05194035566
6742	0.9642857143	0.05194035566
6743	0.9642857143	0.05194035566
6744	0.9642857143	0.05194035566
6745	0.9642857143	0.05194035566
6746	0.9642857143	0.05194035566
6747	0.9642857143	0.05194035566
6748	0.9642857143	0.05194035566
6749	0.9642857143	0.05194035566
6750	0.9642857143	0.05194035566
6751	0.9642857143	0.05194035566
6752	0.9642857143	0.05194035566
6753	0.9642857143	0.05194035566
6754	0.9642857143	0.05194035566
6755	0.9642857143	0.05194035566
6756	0.9642857143	0.05194035566
6757	0.9642857143	0.05194035566
6758	0.9642857143	0.05194035566
6759	0.9642857143	0.05194035566
6760	0.9642857143	0.05194035566
6761	0.9642857143	0.05194035566
6762	0.9642857143	0.05194035566
6763	0.9642857143	0.05194035566
6764	0.9642857143	0.05194035566
6765	0.9642857143	0.05194035566
6766	0.9642857143	0.05194035566
6767	0.9642857143	0.05194035566
6768	0.9642857143	0.05194035566
6769	0.9642857143	0.05194035566
6770	0.9642857143	0.05194035566
6771	0.9642857143	0.05194035566
6772	0.9642857143	0.05194035566
6773	0.9642857143	0.05194035566
6774	0.9642857143	0.05194035566
6775	0.9642857143	0.05194035566
6776	0.9642857143	0.05194035566
6777	0.9642857143	0.05194035566
6778	0.9642857143	0.05194035566
6779	0.9642857143	0.05194035566
6780	0.9642857143	0.05194035566
6781	0.9642857143	0.05194035566
6782	0.9642857143	0.05194035566
6783	0.9642857143	0.05194035566
6784	0.9642857143	0.05194035566
6785	0.9642857143	0.05194035566
6786	0.9642857143	0.05194035566
6787	0.9642857143	0.05194035566
6788	0.9642857143	0.05194035566
6789	0.9642857143	0.05194035566
6790	0.9642857143	0.05194035566
6791	0.9642857143	0.05194035566
6792	0.9642857143	0.05194035566
6793	0.9642857143	0.05194035566
6794	0.9642857143	0.05194035566
6795	0.9642857143	0.05194035566
6796	0.9642857143	0.05194035566
6797	0.9642857143	0.05194035566
6798	0.9642857143	0.05194035566
6799	0.9642857143	0.05194035566
6800	0.9642857143	0.05194035566
6801	0.9642857143	0.05194035566
6802	0.9642857143	0.05194035566
6803	0.9642857143	0.05194035566
6804	0.9642857143	0.05194035566
6805	0.9642857143	0.05194035566
6806	0.9642857143	0.05194035566
6807	0.9642857143	0.05194035566
6808	0.9642857143	0.05194035566
6809	0.9642857143	0.05194035566
6810	0.9642857143	0.05194035566
6811	0.9642857143	0.05194035566
6812	0.9642857143	0.05194035566
6813	0.9642857143	0.05194035566
6814	0.9642857143	0.05194035566
6815	0.9642857143	0.05194035566
6816	0.9642857143	0.05194035566
6817	0.9642857143	0.05194035566
6818	0.9642857143	0.05194035566
6819	0.9642857143	0.05194035566
6820	0.9642857143	0.05194035566
6821	0.9642857143	0.05194035566
6822	0.9642857143	0.05194035566
6823	0.9642857143	0.05194035566
6824	0.9642857143	0.05194035566
6825	0.9642857143	0.05194035566
6826	0.9642857143	0.05194035566
6827	0.9642857143	0.05194035566
6828	0.9642857143	0.05194035566
6829	0.9642857143	0.05194035566
6830	0.9642857143	0.05194035566
6831	0.9642857143	0.05194035566
6832	0.9642857143	0.05194035566
6833	0.9642857143	0.05194035566
6834	0.9642857143	0.05194035566
6835	0.9642857143	0.05194035566
6836	0.9642857143	0.05194035566
6837	0.9642857143	0.05194035566
6838	0.9642857143	0.05194035566
6839	0.9642857143	0.05194035566
6840	0.9642857143	0.05194035566
6841	0.9642857143	0.05194035566
6842	0.9642857143	0.05194035566
6843	0.9642857143	0.05194035566
6844	0.9642857143	0.05194035566
6845	0.9642857143	0.05194035566
6846	0.9642857143	0.05194035566
6847	0.9642857143	0.05194035566
6848	0.9642857143	0.05194035566
6849	0.9642857143	0.05194035566
6850	0.9642857143	0.05194035566
6851	0.9642857143	0.05194035566
6852	0.9642857143	0.05194035566
6853	0.9642857143	0.05194035566
6854	0.9642857143	0.05194035566
6855	0.9642857143	0.05194035566
6856	0.9642857143	0.05194035566
6857	0.9642857143	0.05194035566
6858	0.9642857143	0.05194035566
6859	0.9642857143	0.05194035566
6860	0.9642857143	0.05194035566
6861	0.9642857143	0.05194035566
6862	0.9642857143	0.05194035566
6863	0.9642857143	0.05194035566
6864	0.9642857143	0.05194035566
6865	0.9642857143	0.05194035566
6866	0.9642857143	0.05194035566
6867	0.9642857143	0.05194035566
6868	0.9642857143	0.05194035566
6869	0.9642857143	0.05194035566
6870	0.9642857143	0.05194035566
6871	0.9642857143	0.05194035566
6872	0.9642857143	0.05194035566
6873	0.9642857143	0.05194035566
6874	0.9642857143	0.05194035566
6875	0.9642857143	0.05194035566
6876	0.9642857143	0.05194035566
6877	0.9642857143	0.05194035566
6878	0.9642857143	0.05194035566
6879	0.9642857143	0.05194035566
6880	0.9642857143	0.05194035566
6881	0.9642857143	0.05194035566
6882	0.9642857143	0.05194035566
6883	0.9642857143	0.05194035566
6884	0.9642857143	0.05194035566
6885	0.9642857143	0.05194035566
6886	0.9642857143	0.05194035566
6887	0.9642857143	0.05194035566
6888	0.9642857143	0.05194035566
6889	0.9642857143	0.05194035566
6890	0.9642857143	0.05194035566
6891	0.9642857143	0.05194035566
6892	0.9642857143	0.05194035566
6893	0.9642857143	0.05194035566
6894	0.9642857143	0.05194035566
6895	0.9642857143	0.05194035566
6896	0.9642857143	0.05194035566
6897	0.9642857143	0.05194035566
6898	0.9642857143	0.05194035566
6899	0.9642857143	0.05194035566
6900	0.9642857143	0.05194035566
6901	0.9642857143	0.05194035566
6902	0.9642857143	0.05194035566
6903	0.9642857143	0.05194035566
6904	0.9642857143	0.05194035566
6905	0.9642857143	0.05194035566
6906	0.9642857143	0.05194035566
6907	0.9642857143	0.05194035566
6908	0.9642857143	0.05194035566
6909	0.9642857143	0.05194035566
6910	0.9642857143	0.05194035566
6911	0.9642857143	0.05194035566
6912	0.9642857143	0.05194035566
6913	0.9642857143	0.05194035566
6914	0.9642857143	0.05194035566
6915	0.9642857143	0.05194035566
6916	0.9642857143	0.05194035566
6917	0.9642857143	0.05194035566
6918	0.9642857143	0.05194035566
6919	0.9642857143	0.05194035566
6920	0.9642857143	0.05194035566
6921	0.9642857143	0.05194035566
6922	0.9642857143	0.05194035566
6923	0.9642857143	0.05194035566
6924	0.9642857143	0.05194035566
6925	0.9642857143	0.05194035566
6926	0.9642857143	0.05194035566
6927	0.9642857143	0.05194035566
6928	0.9642857143	0.05194035566
6929	0.9642857143	0.05194035566
6930	0.9642857143	0.05194035566
6931	0.9642857143	0.05194035566
6932	0.9642857143	0.05194035566
6933	0.9642857143	0.05194035566
6934	0.9642857143	0.05194035566
6935	0.9642857143	0.05194035566
6936	0.9642857143	0.05194035566
6937	0.9642857143	0.05194035566
6938	0.9642857143	0.05194035566
6939	0.9642857143	0.05194035566
6940	0.9642857143	0.05194035566
6941	0.9642857143	0.05194035566
6942	0.9642857143	0.05194035566
6943	0.9642857143	0.05194035566
6944	0.9642857143	0.05194035566
6945	0.9642857143	0.05194035566
6946	0.9642857143	0.05194035566
6947	0.9642857143	0.05194035566
